"id","block","trial","left_stim","right_stim","chosen_stim","payout","choice","trial_type"
"7m5dm5t0t1ajd53h8ef4p4pz",2,7,-1,0,0,"0.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,8,-1,2,2,"0.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,9,2,3,2,"1.0","left","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,10,3,1,1,"1.0","right","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,11,-1,1,1,"0.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,12,-1,3,3,"0.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,13,2,0,2,"1.0","left","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,14,-1,1,1,"0.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,15,1,2,2,"1.0","right","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,16,1,2,2,"1.0","right","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,17,-1,2,2,"1.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,18,0,1,1,"0.0","right","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,19,0,2,2,"0.0","right","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,20,2,-1,2,"1.0","left","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,21,0,-1,0,"0.0","left","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,22,1,0,1,"0.0","left","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,23,0,2,2,"1.0","right","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,24,2,3,2,"1.0","left","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,25,-1,1,1,"1.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,26,2,0,2,"1.0","left","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,27,1,3,1,"1.0","left","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,28,-1,1,1,"1.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,29,-1,3,3,"0.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,30,3,-1,3,"1.0","left","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,31,-1,3,3,"0.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,32,3,-1,3,"1.0","left","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,33,2,3,2,"0.0","left","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,34,3,1,1,"1.0","right","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,35,2,3,2,"0.0","left","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,36,-1,2,2,"0.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,37,1,-1,1,"1.0","left","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,38,-1,0,0,"0.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,39,-1,0,0,"0.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,40,1,0,1,"1.0","left","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,41,0,-1,0,"0.0","left","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,42,-1,1,1,"1.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,43,-1,0,0,"0.0","right","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,44,3,-1,3,"0.0","left","forced"
"7m5dm5t0t1ajd53h8ef4p4pz",2,45,1,2,2,"1.0","right","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,46,0,3,0,"0.0","left","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,47,2,1,2,"1.0","left","free"
"7m5dm5t0t1ajd53h8ef4p4pz",2,48,3,0,3,"0.0","left","free"
"7rgoz1sariwrxfespynl9ywc",1,1,-1,3,3,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,2,0,1,1,"0.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,3,0,3,3,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,4,1,-1,1,"0.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",1,5,-1,3,3,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,6,-1,1,1,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,7,-1,0,0,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,8,0,3,3,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,9,-1,2,2,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,10,1,2,1,"0.0","left","free"
"7rgoz1sariwrxfespynl9ywc",1,11,1,3,3,"0.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,12,3,1,1,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,13,3,2,2,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,14,0,-1,0,"0.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",1,15,3,1,3,"0.0","left","free"
"7rgoz1sariwrxfespynl9ywc",1,16,2,3,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",1,17,2,3,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",1,18,-1,3,3,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,19,-1,1,1,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,20,-1,2,2,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,21,2,1,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",1,22,0,-1,0,"1.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",1,23,3,0,0,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,24,1,0,0,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,25,0,-1,0,"0.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",1,26,-1,3,3,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,27,1,0,0,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,28,-1,0,0,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,29,2,3,3,"0.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,30,2,0,2,"0.0","left","free"
"7rgoz1sariwrxfespynl9ywc",1,31,2,1,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",1,32,3,0,0,"0.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,33,2,-1,2,"1.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",1,34,2,-1,2,"0.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",1,35,2,0,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",1,36,1,3,3,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,37,1,2,2,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,38,-1,2,2,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,39,0,-1,0,"1.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",1,40,-1,1,1,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,41,-1,3,3,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,42,1,0,0,"0.0","right","free"
"7rgoz1sariwrxfespynl9ywc",1,43,2,0,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",1,44,2,0,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",1,45,-1,1,1,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,46,-1,2,2,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",1,47,1,-1,1,"0.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",1,48,-1,3,3,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,1,-1,3,3,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,2,0,1,1,"0.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,3,0,3,0,"0.0","left","free"
"7rgoz1sariwrxfespynl9ywc",2,4,1,-1,1,"1.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",2,5,-1,3,3,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,6,-1,1,1,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,7,-1,0,0,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,8,0,3,0,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",2,9,-1,2,2,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,10,1,2,2,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,11,1,3,3,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,12,3,1,3,"0.0","left","free"
"7rgoz1sariwrxfespynl9ywc",2,13,3,2,2,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,14,0,-1,0,"1.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",2,15,3,1,3,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",2,16,2,3,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",2,17,2,3,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",2,18,-1,3,3,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,19,-1,1,1,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,20,-1,2,2,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,21,2,1,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",2,22,0,-1,0,"0.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",2,23,3,0,0,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,24,1,0,0,"0.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,25,0,-1,0,"0.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",2,26,-1,3,3,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,27,1,0,1,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",2,28,-1,0,0,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,29,2,3,3,"0.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,30,2,0,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",2,31,2,1,2,"0.0","left","free"
"7rgoz1sariwrxfespynl9ywc",2,32,3,0,0,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,33,2,-1,2,"1.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",2,34,2,-1,2,"0.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",2,35,2,0,2,"1.0","left","free"
"7rgoz1sariwrxfespynl9ywc",2,36,1,3,3,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,37,1,2,2,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,38,-1,2,2,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,39,0,-1,0,"0.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",2,40,-1,1,1,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,41,-1,3,3,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,42,1,0,0,"0.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,43,2,0,0,"1.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,44,2,0,0,"0.0","right","free"
"7rgoz1sariwrxfespynl9ywc",2,45,-1,1,1,"1.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,46,-1,2,2,"0.0","right","forced"
"7rgoz1sariwrxfespynl9ywc",2,47,1,-1,1,"1.0","left","forced"
"7rgoz1sariwrxfespynl9ywc",2,48,-1,3,3,"0.0","right","forced"
